Date,Open,High,Low,Close,Adj Close,Volume
2023-09-21,9125.0,9150.0,9075.0,9125.0,8877.1064453125,40607000
2023-09-22,9125.0,9150.0,9075.0,9075.0,8828.46484375,42445300
2023-09-25,9075.0,9075.0,9000.0,9000.0,8755.501953125,56132200
2023-09-26,9000.0,9025.0,8950.0,8950.0,8706.8603515625,73544700
2023-09-27,8900.0,9000.0,8875.0,8875.0,8633.8984375,84345000
2023-09-29,8825.0,8900.0,8825.0,8825.0,8585.2568359375,118960000
2023-10-02,8900.0,9100.0,8875.0,9075.0,8828.46484375,93663000
2023-10-03,9075.0,9200.0,9025.0,9200.0,8950.0693359375,98380200
2023-10-04,9200.0,9250.0,9125.0,9200.0,8950.0693359375,112582800
2023-10-05,9200.0,9200.0,9075.0,9075.0,8828.46484375,72855700
2023-10-06,9100.0,9100.0,9025.0,9025.0,8779.8232421875,53344400
2023-10-09,9025.0,9125.0,9025.0,9050.0,8804.14453125,43774500
2023-10-10,9000.0,9000.0,8925.0,8925.0,8682.5400390625,71966100
2023-10-11,8925.0,9025.0,8925.0,8925.0,8682.5400390625,84305800
2023-10-12,9000.0,9100.0,9000.0,9050.0,8804.14453125,71064500
2023-10-13,9100.0,9125.0,9025.0,9075.0,8828.46484375,62941800
2023-10-16,9125.0,9125.0,9050.0,9100.0,8852.7861328125,29429200
2023-10-17,9050.0,9075.0,8950.0,8950.0,8706.8603515625,59606000
2023-10-18,8925.0,8950.0,8850.0,8850.0,8609.5771484375,50919200
2023-10-19,8825.0,8850.0,8750.0,8750.0,8512.2939453125,89509700
2023-10-20,8725.0,9025.0,8725.0,8975.0,8731.181640625,64554500
2023-10-23,8875.0,8925.0,8850.0,8850.0,8609.5771484375,50633500
2023-10-24,8775.0,8875.0,8775.0,8775.0,8536.6142578125,76963200
2023-10-25,8825.0,8925.0,8825.0,8875.0,8633.8984375,54748400
2023-10-26,8925.0,8950.0,8725.0,8725.0,8487.97265625,63199400
2023-10-27,8725.0,8800.0,8700.0,8700.0,8463.65234375,52450700
2023-10-30,8700.0,8850.0,8700.0,8850.0,8609.5771484375,51958200
2023-10-31,8800.0,8825.0,8725.0,8750.0,8512.2939453125,64907600
2023-11-01,8750.0,8775.0,8600.0,8600.0,8366.369140625,67027600
2023-11-02,8725.0,8900.0,8725.0,8850.0,8609.5771484375,56050900
2023-11-03,8925.0,8950.0,8850.0,8900.0,8658.21875,60414100
2023-11-06,8975.0,9050.0,8950.0,9050.0,8804.14453125,84994200
2023-11-07,9000.0,9025.0,8900.0,8975.0,8731.181640625,60648200
2023-11-08,8950.0,9000.0,8900.0,9000.0,8755.501953125,31829300
2023-11-09,8900.0,9050.0,8900.0,9000.0,8755.501953125,46076800
2023-11-10,8950.0,9000.0,8825.0,8825.0,8585.2568359375,50754600
2023-11-13,8875.0,8925.0,8850.0,8875.0,8633.8984375,20827700
2023-11-14,8900.0,8950.0,8875.0,8925.0,8682.5400390625,37195700
2023-11-15,8975.0,9050.0,8950.0,9050.0,8804.14453125,84977900
2023-11-16,9050.0,9075.0,8950.0,9075.0,8828.46484375,48714300
2023-11-17,9025.0,9075.0,8975.0,9075.0,8828.46484375,57050500
2023-11-20,8975.0,9025.0,8875.0,8875.0,8633.8984375,49216000
2023-11-21,8825.0,8900.0,8775.0,8775.0,8536.6142578125,107614800
2023-11-22,8775.0,8875.0,8775.0,8875.0,8633.8984375,40364800
2023-11-23,8850.0,8975.0,8850.0,8925.0,8682.5400390625,55542100
2023-11-24,8925.0,8975.0,8900.0,8925.0,8682.5400390625,43631900
2023-11-27,8900.0,8950.0,8875.0,8875.0,8633.8984375,35679000
2023-11-28,8875.0,8950.0,8850.0,8875.0,8633.8984375,69070600
2023-11-29,8900.0,8950.0,8900.0,8900.0,8658.21875,54715600
2023-11-30,8925.0,8975.0,8900.0,8975.0,8731.181640625,205312100
2023-12-01,8925.0,8975.0,8900.0,8950.0,8706.8603515625,80566400
2023-12-04,8950.0,9025.0,8925.0,8925.0,8723.966796875,54747400
2023-12-05,8950.0,8950.0,8825.0,8900.0,8699.529296875,94363900
2023-12-06,8850.0,8950.0,8800.0,8800.0,8601.7822265625,81852800
2023-12-07,8750.0,8825.0,8725.0,8825.0,8626.21875,91322500
2023-12-08,8800.0,8850.0,8750.0,8750.0,8552.908203125,43891600
2023-12-11,8675.0,8775.0,8675.0,8750.0,8552.908203125,78642800
2023-12-12,8700.0,8750.0,8700.0,8700.0,8504.0341796875,87589300
2023-12-13,8700.0,8750.0,8675.0,8675.0,8479.59765625,51560500
2023-12-14,8775.0,9050.0,8750.0,9050.0,8846.150390625,115332800
2023-12-15,9125.0,9225.0,9075.0,9225.0,9017.208984375,275013500
2023-12-18,9200.0,9225.0,9150.0,9200.0,8992.7724609375,111712200
2023-12-19,9125.0,9250.0,9125.0,9250.0,9041.6455078125,65174500
2023-12-20,9250.0,9300.0,9225.0,9300.0,9090.51953125,72938100
2023-12-21,9300.0,9325.0,9250.0,9325.0,9114.9560546875,88116700
2023-12-22,9275.0,9350.0,9275.0,9325.0,9114.9560546875,64449600
2023-12-27,9375.0,9400.0,9325.0,9375.0,9163.830078125,64464700
2023-12-28,9325.0,9425.0,9325.0,9400.0,9188.267578125,70184600
2023-12-29,9425.0,9450.0,9350.0,9400.0,9188.267578125,79903400
2024-01-02,9400.0,9425.0,9350.0,9425.0,9212.7041015625,30545200
2024-01-03,9425.0,9425.0,9325.0,9350.0,9139.3935546875,34603300
2024-01-04,9400.0,9475.0,9375.0,9475.0,9261.578125,56501800
2024-01-05,9500.0,9600.0,9475.0,9575.0,9359.3251953125,85290100
2024-01-08,9600.0,9625.0,9475.0,9575.0,9359.3251953125,50896000
2024-01-09,9600.0,9625.0,9575.0,9625.0,9408.19921875,59848600
2024-01-10,9650.0,9650.0,9550.0,9550.0,9334.888671875,52774900
2024-01-11,9625.0,9650.0,9575.0,9575.0,9359.3251953125,39381500
2024-01-12,9650.0,9700.0,9600.0,9700.0,9481.509765625,68253400
2024-01-15,9750.0,9750.0,9650.0,9725.0,9505.9462890625,88399500
2024-01-16,9700.0,9750.0,9675.0,9700.0,9481.509765625,44869200
2024-01-17,9750.0,9750.0,9650.0,9750.0,9530.3837890625,107706100
2024-01-18,9675.0,9750.0,9625.0,9675.0,9457.0732421875,71048900
2024-01-19,9775.0,9775.0,9600.0,9625.0,9408.19921875,63176500
2024-01-22,9600.0,9650.0,9525.0,9625.0,9408.19921875,52868300
2024-01-23,9450.0,9600.0,9450.0,9600.0,9383.76171875,92348600
2024-01-24,9600.0,9600.0,9475.0,9525.0,9310.451171875,84906000
2024-01-25,9450.0,9575.0,9450.0,9500.0,9286.0146484375,63212700
2024-01-26,9400.0,9450.0,9300.0,9350.0,9139.3935546875,78977300
2024-01-29,9400.0,9550.0,9375.0,9550.0,9334.888671875,73452800
2024-01-30,9500.0,9650.0,9475.0,9650.0,9432.6357421875,73136400
2024-01-31,9700.0,9700.0,9550.0,9550.0,9334.888671875,102581200
2024-02-01,9650.0,9725.0,9575.0,9700.0,9481.509765625,104208700
2024-02-02,9775.0,9800.0,9625.0,9700.0,9481.509765625,99324000
2024-02-05,9675.0,9675.0,9525.0,9575.0,9359.3251953125,57983300
2024-02-06,9750.0,9750.0,9625.0,9625.0,9408.19921875,87651000
2024-02-07,9700.0,9725.0,9650.0,9700.0,9481.509765625,92953500
2024-02-12,9750.0,9800.0,9700.0,9800.0,9579.2568359375,87949400
2024-02-13,9750.0,9800.0,9700.0,9725.0,9505.9462890625,66072400
2024-02-15,9950.0,9975.0,9850.0,9850.0,9628.130859375,164748900
2024-02-16,9975.0,10000.0,9875.0,9950.0,9725.87890625,142277200
2024-02-19,9900.0,9975.0,9825.0,9875.0,9652.5673828125,53341300
2024-02-20,9850.0,10025.0,9850.0,10025.0,9799.189453125,63997700
2024-02-21,9950.0,10000.0,9850.0,9975.0,9750.3154296875,75371600
2024-02-22,9975.0,9975.0,9875.0,9875.0,9652.5673828125,66913000
2024-02-23,9900.0,9925.0,9800.0,9825.0,9603.6943359375,55192300
2024-02-26,9750.0,9875.0,9725.0,9800.0,9579.2568359375,41356000
2024-02-27,9750.0,9900.0,9750.0,9875.0,9652.5673828125,43735800
2024-02-28,9975.0,10000.0,9900.0,10000.0,9774.751953125,54043100
2024-02-29,10000.0,10000.0,9850.0,9875.0,9652.5673828125,126671200
2024-03-01,9900.0,9925.0,9800.0,9825.0,9603.6943359375,51520600
2024-03-04,9800.0,9825.0,9750.0,9750.0,9530.3837890625,43822900
2024-03-05,9900.0,9900.0,9775.0,9800.0,9579.2568359375,61952900
2024-03-06,9900.0,10000.0,9775.0,9950.0,9725.87890625,70242200
2024-03-07,10050.0,10175.0,10000.0,10125.0,9896.9365234375,118369300
2024-03-08,10250.0,10300.0,10125.0,10150.0,9921.3740234375,100947200
2024-03-13,10400.0,10400.0,10000.0,10000.0,9774.751953125,141622600
2024-03-14,10050.0,10325.0,10025.0,10325.0,10092.431640625,110681100
2024-03-15,10200.0,10300.0,10050.0,10150.0,9921.3740234375,154176800
2024-03-18,10175.0,10275.0,10150.0,10150.0,9921.3740234375,62444100
2024-03-19,10150.0,10250.0,10150.0,10175.0,9945.810546875,55004800
2024-03-20,10100.0,10150.0,10075.0,10125.0,9896.9365234375,66269700
2024-03-21,10175.0,10225.0,10050.0,10125.0,9896.9365234375,90279400
2024-03-22,10000.0,10125.0,9950.0,10100.0,9872.5,91968200
2024-03-25,10075.0,10075.0,9925.0,10075.0,10075.0,66971000
2024-03-26,10050.0,10050.0,9950.0,10050.0,10050.0,65742700
2024-03-27,10025.0,10075.0,10000.0,10075.0,10075.0,39514100
2024-03-28,10025.0,10100.0,9975.0,10075.0,10075.0,79229700
2024-04-01,10075.0,10100.0,9825.0,9850.0,9850.0,79248700
2024-04-02,9925.0,9950.0,9800.0,9900.0,9900.0,76763100
2024-04-03,9750.0,9800.0,9525.0,9525.0,9525.0,177418400
2024-04-04,9575.0,9850.0,9575.0,9850.0,9850.0,75993500
2024-04-05,9950.0,9950.0,9825.0,9825.0,9825.0,70428600
2024-04-16,9350.0,9575.0,9250.0,9475.0,9475.0,283265900
2024-04-17,9550.0,9675.0,9525.0,9525.0,9525.0,95620700
2024-04-18,9525.0,9575.0,9450.0,9475.0,9475.0,127134000
2024-04-19,9350.0,9500.0,9300.0,9475.0,9475.0,147784300
2024-04-22,9400.0,9425.0,9350.0,9350.0,9350.0,128908000
2024-04-23,9400.0,9775.0,9400.0,9725.0,9725.0,178833000
2024-04-24,9825.0,9950.0,9750.0,9950.0,9950.0,132832700
2024-04-25,10000.0,10000.0,9700.0,9775.0,9775.0,104874100
2024-04-26,9700.0,9825.0,9625.0,9625.0,9625.0,100932900
2024-04-29,9525.0,9850.0,9525.0,9800.0,9800.0,90063500
2024-04-30,10050.0,10050.0,9800.0,9800.0,9800.0,109623000
2024-05-02,9900.0,9900.0,9500.0,9550.0,9550.0,97079400
2024-05-03,9750.0,9850.0,9675.0,9850.0,9850.0,81200400
2024-05-06,9850.0,9875.0,9775.0,9800.0,9800.0,53076200
2024-05-07,9700.0,9750.0,9625.0,9700.0,9700.0,66746800
2024-05-08,9600.0,9700.0,9375.0,9375.0,9375.0,112808900
2024-05-13,9200.0,9525.0,9200.0,9525.0,9525.0,145469900
2024-05-14,9625.0,9675.0,9525.0,9550.0,9550.0,95363500
2024-05-15,9500.0,9600.0,9425.0,9500.0,9500.0,54741900
2024-05-16,9575.0,9675.0,9525.0,9600.0,9600.0,61126000
2024-05-17,9600.0,9850.0,9575.0,9750.0,9750.0,99848500
2024-05-20,9700.0,9800.0,9475.0,9475.0,9475.0,87890100
2024-05-21,9450.0,9575.0,9375.0,9375.0,9375.0,75311400
2024-05-22,9475.0,9575.0,9325.0,9425.0,9425.0,121712700
2024-05-27,9300.0,9375.0,9275.0,9300.0,9300.0,128578500
2024-05-28,9300.0,9400.0,9300.0,9300.0,9300.0,73945700
2024-05-29,9275.0,9325.0,9150.0,9150.0,9150.0,117351600
2024-05-30,9000.0,9250.0,8775.0,9000.0,9000.0,207115100
2024-05-31,9100.0,9250.0,9025.0,9250.0,9250.0,756431600
2024-06-03,9350.0,9350.0,9225.0,9275.0,9275.0,72197700
2024-06-04,9525.0,9525.0,9350.0,9350.0,9350.0,75353100
2024-06-05,9500.0,9500.0,9300.0,9450.0,9450.0,82087300
2024-06-06,9525.0,9525.0,9450.0,9475.0,9475.0,44991300
2024-06-07,9500.0,9500.0,9325.0,9325.0,9325.0,51599800
2024-06-10,9500.0,9525.0,9450.0,9525.0,9525.0,45584700
2024-06-11,9550.0,9550.0,9300.0,9300.0,9300.0,68690900
2024-06-12,9300.0,9325.0,9250.0,9250.0,9250.0,49785700
2024-06-13,9475.0,9475.0,9200.0,9200.0,9200.0,84652200
2024-06-14,9200.0,9250.0,9100.0,9200.0,9200.0,52986300
2024-06-19,9250.0,9250.0,9050.0,9050.0,9050.0,100051000
2024-06-20,9150.0,9425.0,9100.0,9425.0,9425.0,81474800
2024-06-21,9475.0,9675.0,9400.0,9600.0,9600.0,166841200
2024-06-24,9600.0,9750.0,9575.0,9600.0,9600.0,79592300
2024-06-25,9600.0,9600.0,9450.0,9600.0,9600.0,80029000
2024-06-26,9525.0,9650.0,9450.0,9500.0,9500.0,77913200
2024-06-27,9575.0,9750.0,9550.0,9750.0,9750.0,89150700
2024-06-28,9800.0,9975.0,9775.0,9925.0,9925.0,166172300
2024-07-01,9850.0,9900.0,9825.0,9875.0,9875.0,68634600
2024-07-02,10000.0,10000.0,9850.0,9900.0,9900.0,78848500
2024-07-03,9975.0,10000.0,9925.0,10000.0,10000.0,55860200
2024-07-04,9975.0,10000.0,9825.0,9825.0,9825.0,67054000
2024-07-05,9925.0,9975.0,9875.0,9950.0,9950.0,36946900
2024-07-08,10000.0,10050.0,9950.0,10050.0,10050.0,72903600
2024-07-09,10100.0,10150.0,10075.0,10075.0,10075.0,61853200
2024-07-10,10175.0,10225.0,10050.0,10100.0,10100.0,62325900
2024-07-11,10000.0,10125.0,10000.0,10075.0,10075.0,55908400
2024-07-12,10050.0,10100.0,10025.0,10075.0,10075.0,62646500
2024-07-15,10050.0,10075.0,9950.0,10050.0,10050.0,36682600
2024-07-16,9975.0,10025.0,9950.0,9950.0,9950.0,37192700
2024-07-17,9900.0,9950.0,9800.0,9800.0,9800.0,90666000
2024-07-18,9800.0,10100.0,9800.0,10100.0,10100.0,65383200
2024-07-19,10050.0,10125.0,9975.0,10125.0,10125.0,53880300
2024-07-22,10125.0,10150.0,10100.0,10100.0,10100.0,31285300
2024-07-23,10200.0,10200.0,10125.0,10175.0,10175.0,39321100
2024-07-24,10125.0,10175.0,10075.0,10075.0,10075.0,24658000
2024-07-25,10225.0,10300.0,10200.0,10300.0,10300.0,98088100
2024-07-26,10375.0,10400.0,10300.0,10325.0,10325.0,75565800
2024-07-29,10400.0,10425.0,10175.0,10250.0,10250.0,69092500
2024-07-30,10300.0,10300.0,10175.0,10175.0,10175.0,32122900
2024-07-31,10350.0,10350.0,10225.0,10275.0,10275.0,82519900
2024-08-01,10200.0,10375.0,10200.0,10375.0,10375.0,61176200
2024-08-02,10275.0,10350.0,10200.0,10200.0,10200.0,55699900
2024-08-05,10000.0,10150.0,9875.0,9875.0,9875.0,126328300
2024-08-06,10075.0,10075.0,9950.0,10000.0,10000.0,78473900
2024-08-07,10000.0,10100.0,10000.0,10100.0,10100.0,52327400
2024-08-08,10150.0,10225.0,10075.0,10225.0,10225.0,54162100
2024-08-09,10225.0,10250.0,10100.0,10150.0,10150.0,47062400
2024-08-12,10100.0,10200.0,10075.0,10200.0,10200.0,40364100
2024-08-13,10250.0,10300.0,10175.0,10300.0,10300.0,55207100
2024-08-14,10300.0,10300.0,10200.0,10200.0,10200.0,47999100
2024-08-15,10200.0,10300.0,10175.0,10225.0,10225.0,33396600
2024-08-16,10300.0,10325.0,10250.0,10325.0,10325.0,40731400
2024-08-19,10325.0,10425.0,10275.0,10375.0,10375.0,51054400
2024-08-20,10325.0,10450.0,10300.0,10425.0,10425.0,60304400
2024-08-21,10500.0,10500.0,10425.0,10425.0,10425.0,84848800
2024-08-22,10350.0,10400.0,10225.0,10325.0,10325.0,56611600
2024-08-23,10325.0,10375.0,10300.0,10325.0,10325.0,46651600
2024-08-26,10275.0,10375.0,10250.0,10325.0,10325.0,35145600
2024-08-27,10275.0,10300.0,10175.0,10200.0,10200.0,60448400
2024-08-28,10300.0,10350.0,10250.0,10350.0,10350.0,38489900
2024-08-29,10500.0,10500.0,10225.0,10225.0,10225.0,53004700
2024-08-30,10325.0,10325.0,10200.0,10325.0,10325.0,158403700
2024-09-02,10375.0,10375.0,10200.0,10275.0,10275.0,72008600
2024-09-03,10325.0,10325.0,10150.0,10175.0,10175.0,50950200
2024-09-04,10150.0,10300.0,10125.0,10300.0,10300.0,44817000
2024-09-05,10350.0,10350.0,10250.0,10250.0,10250.0,39332900
2024-09-06,10225.0,10300.0,10225.0,10300.0,10300.0,31541800
2024-09-09,10300.0,10350.0,10200.0,10275.0,10275.0,36185100
2024-09-10,10350.0,10350.0,10275.0,10350.0,10350.0,55093100
2024-09-11,10425.0,10425.0,10350.0,10425.0,10425.0,64621300
2024-09-12,10450.0,10500.0,10375.0,10475.0,10475.0,70759100
2024-09-13,10400.0,10425.0,10325.0,10425.0,10425.0,70057100
2024-09-17,10450.0,10500.0,10350.0,10500.0,10500.0,89745000
2024-09-18,10500.0,10625.0,10450.0,10625.0,10625.0,65420200
2024-09-19,10700.0,10900.0,10650.0,10900.0,10900.0,140886600
2024-09-20,10900.0,10900.0,10775.0,10775.0,10775.0,142194600
2024-09-23,10725.0,10950.0,10725.0,10950.0,10950.0,72553800
2024-09-24,10775.0,10950.0,10775.0,10800.0,10800.0,105191100
2024-09-25,10675.0,10850.0,10525.0,10850.0,10850.0,158369100
2024-09-26,10875.0,10875.0,10675.0,10700.0,10700.0,84960100
2024-09-27,10500.0,10750.0,10400.0,10650.0,10650.0,93027400
2024-09-30,10475.0,10550.0,10325.0,10325.0,10325.0,144692100
2024-10-01,10400.0,10550.0,10375.0,10550.0,10550.0,59797700
2024-10-02,10325.0,10550.0,10325.0,10500.0,10500.0,86746200
2024-10-03,10450.0,10525.0,10400.0,10450.0,10450.0,60887000
2024-10-04,10400.0,10475.0,10350.0,10475.0,10475.0,58500400
2024-10-07,10350.0,10375.0,10250.0,10300.0,10300.0,91867900
2024-10-08,10200.0,10500.0,10150.0,10400.0,10400.0,99622900
2024-10-09,10400.0,10525.0,10400.0,10425.0,10425.0,56835200
